Conta,Unidade,Mês,Valor
Comisiones por Servicios Bancarios,GDL,Regiones,-1952.34692
Comisiones por Servicios Bancarios,GDL,Región 1,-1095.83229
Comisiones por Servicios Bancarios,GDL,Región 2,-3436.3294299999993
Comisiones por Servicios Bancarios,GDL,Región 3,-3643.08984
Comisiones por Servicios Bancarios,GDL,Regiones,-8175.251559999999
Gasto de ventas,GDL,GDL,-299.53
Gasto de ventas,GDL,GDL,-278.28609
Gasto de ventas,GDL,GDL,-433.12583
Gasto de ventas,GDL,GDL,-529.60308
Gasto de ventas,GDL,GDL,-308.24408999999997
Gasto de ventas,GDL,GDL,-480.03909999999996
Gasto de ventas,GDL,GDL,-364.79802
Gasto de ventas,GDL,GDL,-1403.1376300000002
Gasto de ventas,GDL,GDL,-614.56263
Gasto de ventas,GDL,GDL,-890.9320799999999
Gasto de ventas,GDL,GDL,-3312.1319200000003
Gasto de ventas,GDL,GDL,-951.2145999999999
Gasto de ventas,GDL,GDL,-1848.78909
Gasto de ventas,GDL,GDL,-1267.8697200000006
Gasto de ventas,GDL,GDL,-2690.3671700000004
Gasto de ventas,GDL,GDL,-4185.226019999999
Gasto de ventas,GDL,GDL,-4023.5345700000003
Gasto de ventas,GDL,GDL,0.0
Gasto de ventas,GDL,GDL,0.0
Gasto de ventas,GDL,GDL,0.0
Gasto de ventas,GDL,GDL,0.0
Gasto de ventas,GDL,GDL,0.0
Gasto de ventas,GDL,GDL,0.0
Gasto de ventas,GDL,GDL,0.0
Gasto de ventas,GDL,GDL,0.0
Gasto de ventas,GDL,GDL,-12166.99748
Gasto de ventas,GDL,GDL,-1147.5
Gasto de ventas,GDL,GDL,-1186.9964623938079
Gasto de ventas,GDL,GDL,-1155.6257658729526
Gasto de ventas,GDL,GDL,-1195.4019136752324
Gasto de ventas,GDL,GDL,-1236.5471395828222
Gasto de ventas,GDL,GDL,-1279.1085666823458
Gasto de ventas,GDL,GDL,-1323.1349400170443
Gasto de ventas,GDL,GDL,-1368.6766824138335
Gasto de ventas,GDL,GDL,-1327.2993302174127
Gasto de ventas,GDL,GDL,-1372.9844091553284
Gasto de ventas,GDL,GDL,-1325.5591524908743
Gasto de ventas,GDL,GDL,-1371.184335250895
Gasto de ventas,GDL,GDL,-1195.4019136752324
Gasto de ventas,GDL,GDL,-5922.071281524815
Gasto de ventas,GDL,GDL,6.5972642946109765
Gasto de ventas,GDL,GDL,2.3658425036561526
Gasto de ventas,GDL,GDL,1.054517229125152
Gasto de ventas,GDL,REGIÓN 1,-15293.111020000002
Gasto de ventas,GDL,REGIÓN 1,-52526.09031
Gasto de ventas,GDL,Región 1,-15293.11102
Gasto de ventas,GDL,Región 2,-2410.9827600000003
Gasto de ventas,GDL,Región 3,-324.9477800000001
Gasto de ventas,GDL,Regiones,-18029.04156
Gasto de ventas,GDL,Región 1,-52526.09031
Gasto de ventas,GDL,Región 2,-5818.100049999999
Gasto de ventas,GDL,Región 3,-1259.7369000000003
Gasto de ventas,GDL,Regiones,-59603.92726
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,-5.60345
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,-51.70812
Concierges (Gasto),GDL,GDL,-2682.36533
Concierges (Gasto),GDL,GDL,-4177.246709999999
Concierges (Gasto),GDL,GDL,-4022.0302600000005
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,-10933.350419999999
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,GDL,0.0
Concierges (Gasto),GDL,REGIÓN 1,-15284.810000000001
Concierges (Gasto),GDL,REGIÓN 1,-49491.57107
Concierges (Gasto),GDL,Región 1,-15284.810000000001
Concierges (Gasto),GDL,Región 2,-2306.3664
Concierges (Gasto),GDL,Región 3,-235.00974000000008
Concierges (Gasto),GDL,Regiones,-17826.18614
Concierges (Gasto),GDL,Región 1,-49491.57107
Concierges (Gasto),GDL,Región 2,-5498.88467
Concierges (Gasto),GDL,Región 3,-870.1173500000001
Concierges (Gasto),GDL,Regiones,-55860.57309
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,-5.60345
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,-51.70812
Ethos Pay,GDL,GDL,-195.48206000000002
Ethos Pay,GDL,GDL,-1172.8616499999998
Ethos Pay,GDL,GDL,-2075.9935
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,-3496.04533
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,GDL,0.0
Ethos Pay,GDL,REGIÓN 1,-7571.363690000001
Ethos Pay,GDL,REGIÓN 1,-16677.986119999998
Ethos Pay,GDL,Región 1,-7571.363690000001
Ethos Pay,GDL,Región 2,-605.4855000000001
Ethos Pay,GDL,Región 3,-43.47051
Ethos Pay,GDL,Regiones,-8220.3197
Ethos Pay,GDL,Región 1,-16677.986119999998
Ethos Pay,GDL,Región 2,-1345.90923
Ethos Pay,GDL,Región 3,-164.87513
Ethos Pay,GDL,Regiones,-18188.77048
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,-2486.8832700000003
Concierges,GDL,GDL,-3004.38506
Concierges,GDL,GDL,-1946.0367600000002
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,-7437.305090000001
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,GDL,0.0
Concierges,GDL,REGIÓN 1,-7713.44631
Concierges,GDL,REGIÓN 1,-32813.58495
Concierges,GDL,Región 1,-7713.44631
Concierges,GDL,Región 2,-1700.8809
Concierges,GDL,Región 3,-191.5392300000001
Concierges,GDL,Regiones,-9605.86644
Concierges,GDL,Región 1,-32813.58495
Concierges,GDL,Región 2,-4152.97544
Concierges,GDL,Región 3,-705.2422200000001
Concierges,GDL,Regiones,-37671.80261
"Propaganda, Marketing y Publicidad",GDL,GDL,-299.53
"Propaganda, Marketing y Publicidad",GDL,GDL,-278.28609
"Propaganda, Marketing y Publicidad",GDL,GDL,-433.12583
"Propaganda, Marketing y Publicidad",GDL,GDL,-529.60308
"Propaganda, Marketing y Publicidad",GDL,GDL,-308.24408999999997
"Propaganda, Marketing y Publicidad",GDL,GDL,-480.03909999999996
"Propaganda, Marketing y Publicidad",GDL,GDL,-364.79802
"Propaganda, Marketing y Publicidad",GDL,GDL,-1403.1376300000002
"Propaganda, Marketing y Publicidad",GDL,GDL,-614.56263
"Propaganda, Marketing y Publicidad",GDL,GDL,-890.9320799999999
"Propaganda, Marketing y Publicidad",GDL,GDL,-3312.1319200000003
"Propaganda, Marketing y Publicidad",GDL,GDL,-945.61115
"Propaganda, Marketing y Publicidad",GDL,GDL,-1848.78909
"Propaganda, Marketing y Publicidad",GDL,GDL,-1216.1616000000006
"Propaganda, Marketing y Publicidad",GDL,GDL,-8.001840000000145
"Propaganda, Marketing y Publicidad",GDL,GDL,-7.979310000000001
"Propaganda, Marketing y Publicidad",GDL,GDL,-1.50431
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,-1233.6470600000007
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,0.0
"Propaganda, Marketing y Publicidad",GDL,GDL,-0.9971595520177111
"Propaganda, Marketing y Publicidad",GDL,REGIÓN 1,-8.30102
"Propaganda, Marketing y Publicidad",GDL,REGIÓN 1,-3034.5192400000005
"Propaganda, Marketing y Publicidad",GDL,Región 1,-8.30102
"Propaganda, Marketing y Publicidad",GDL,Región 2,-104.61636000000001
"Propaganda, Marketing y Publicidad",GDL,Región 3,-89.93804
"Propaganda, Marketing y Publicidad",GDL,Regiones,-202.85542
"Propaganda, Marketing y Publicidad",GDL,Región 1,-3034.5192400000005
"Propaganda, Marketing y Publicidad",GDL,Región 2,-319.21538
"Propaganda, Marketing y Publicidad",GDL,Región 3,-389.61955
"Propaganda, Marketing y Publicidad",GDL,Regiones,-3743.3541700000005
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,GDL,0.0
Otros,GDL,REGIÓN 1,0.0
Otros,GDL,REGIÓN 1,0.0
Otros,GDL,Región 1,0.0
Otros,GDL,Región 2,0.0
Otros,GDL,Región 3,0.0
Otros,GDL,Regiones,0.0
Otros,GDL,Región 1,0.0
Otros,GDL,Región 2,0.0
Otros,GDL,Región 3,0.0
Otros,GDL,Regiones,0.0
Total del Gastos de Operación,GDL,GDL,-1119.72498
Total del Gastos de Operación,GDL,GDL,-926.2103400000001
Total del Gastos de Operación,GDL,GDL,-1572.4904999999999
Total del Gastos de Operación,GDL,GDL,-1318.73638
Total del Gastos de Operación,GDL,GDL,-1152.2248800000002
Total del Gastos de Operación,GDL,GDL,-1465.77521
Total del Gastos de Operación,GDL,GDL,-1289.39387
Total del Gastos de Operación,GDL,GDL,-2609.3258800000003
Total del Gastos de Operación,GDL,GDL,-1770.5317099999997
Total del Gastos de Operación,GDL,GDL,-2195.78933
Total del Gastos de Operación,GDL,GDL,-4525.01458
Total del Gastos de Operación,GDL,GDL,-2048.0600099999997
Total del Gastos de Operación,GDL,GDL,-6089.38708
Total del Gastos de Operación,GDL,GDL,-2422.9769100000008
Total del Gastos de Operación,GDL,GDL,-4221.869470000001
Total del Gastos de Operación,GDL,GDL,-4912.706149999999
Total del Gastos de Operación,GDL,GDL,-5086.806450000001
Total del Gastos de Operación,GDL,GDL,0.0
Total del Gastos de Operación,GDL,GDL,0.0
Total del Gastos de Operación,GDL,GDL,0.0
Total del Gastos de Operación,GDL,GDL,0.0
Total del Gastos de Operación,GDL,GDL,0.0
Total del Gastos de Operación,GDL,GDL,0.0
Total del Gastos de Operación,GDL,GDL,0.0
Total del Gastos de Operación,GDL,GDL,0.0
Total del Gastos de Operación,GDL,GDL,-16644.35898
Total del Gastos de Operación,GDL,GDL,-2103.6651314065803
Total del Gastos de Operación,GDL,GDL,-2139.5196684354714
Total del Gastos de Operación,GDL,GDL,-2107.9490876503164
Total del Gastos de Operación,GDL,GDL,-2148.4351774742645
Total del Gastos de Operación,GDL,GDL,-2189.751220065541
Total del Gastos de Operación,GDL,GDL,-2233.864729922501
Total del Gastos de Operación,GDL,GDL,-2279.3947070307368
Total del Gastos de Operación,GDL,GDL,-2326.1935714214032
Total del Gastos de Operación,GDL,GDL,-2285.8595409554246
Total del Gastos de Operación,GDL,GDL,-2332.8040499248227
Total del Gastos de Operación,GDL,GDL,-2286.0643052100622
Total del Gastos de Operación,GDL,GDL,-2332.152951239196
Total del Gastos de Operación,GDL,GDL,-2148.4351774742645
Total del Gastos de Operación,GDL,GDL,-10689.320285032172
Total del Gastos de Operación,GDL,GDL,2.857333828918863
Total del Gastos de Operación,GDL,GDL,1.3676797435332135
Total del Gastos de Operación,GDL,GDL,0.5571017179929048
Total del Gastos de Operación,GDL,REGIÓN 1,-23074.55576
Total del Gastos de Operación,GDL,REGIÓN 1,-91921.63360999999
Total del Gastos de Operación,GDL,Región 1,-23074.55576
Total del Gastos de Operación,GDL,Región 2,-11850.07344
Total del Gastos de Operación,GDL,Región 3,-7811.38464
Total del Gastos de Operación,GDL,Regiones,-42736.01384
Total del Gastos de Operación,GDL,Región 1,-91921.63361
Total del Gastos de Operación,GDL,Región 2,-68513.07235
Total del Gastos de Operación,GDL,Región 3,-48094.647059999996
Total del Gastos de Operación,GDL,Regiones,-208529.35302
EBITDA,GDL,GDL,-2267.921040000013
EBITDA,GDL,GDL,129.3731499999917
EBITDA,GDL,GDL,-3621.245890000024
EBITDA,GDL,GDL,-3079.0778099999843
EBITDA,GDL,GDL,-1602.7084199999904
EBITDA,GDL,GDL,-101.60883000000308
EBITDA,GDL,GDL,-1005.7950300000068
EBITDA,GDL,GDL,-448.30191000000013
EBITDA,GDL,GDL,2066.341740000001
EBITDA,GDL,GDL,4387.8304699999935
EBITDA,GDL,GDL,-7085.357729999993
EBITDA,GDL,GDL,52920.51921000001
EBITDA,GDL,GDL,-10441.58001000002
EBITDA,GDL,GDL,7393.785840000046
EBITDA,GDL,GDL,3513.608270000036
EBITDA,GDL,GDL,3802.8921700000365
EBITDA,GDL,GDL,3814.686740000002
EBITDA,GDL,GDL,0.0
EBITDA,GDL,GDL,0.0
EBITDA,GDL,GDL,0.0
EBITDA,GDL,GDL,0.0
EBITDA,GDL,GDL,0.0
EBITDA,GDL,GDL,0.0
EBITDA,GDL,GDL,0.0
EBITDA,GDL,GDL,0.0
EBITDA,GDL,GDL,18524.973020000118
EBITDA,GDL,GDL,6017.045290959017
EBITDA,GDL,GDL,4729.821088051077
EBITDA,GDL,GDL,4692.711210021589
EBITDA,GDL,GDL,4696.162000125592
EBITDA,GDL,GDL,4713.538762843015
EBITDA,GDL,GDL,5202.722640214071
EBITDA,GDL,GDL,5673.83261675
EBITDA,GDL,GDL,6058.982288318413
EBITDA,GDL,GDL,6457.802842919172
EBITDA,GDL,GDL,6843.599914234926
EBITDA,GDL,GDL,7125.882338574029
EBITDA,GDL,GDL,7239.040194904356
EBITDA,GDL,GDL,4696.162000125592
EBITDA,GDL,GDL,24849.27835200029
EBITDA,GDL,GDL,-2.238905599465842
EBITDA,GDL,GDL,-0.18770120368548115
EBITDA,GDL,GDL,-0.2545065994438057
EBITDA,GDL,REGIÓN 1,36305.12122000002
EBITDA,GDL,REGIÓN 1,120969.86459000019
EBITDA,GDL,Región 1,36305.12122000002
EBITDA,GDL,Región 2,63381.34312999998
EBITDA,GDL,Región 3,34829.731680000055
EBITDA,GDL,Regiones,134516.19603000005
EBITDA,GDL,Región 1,120969.86459000019
EBITDA,GDL,Región 2,263495.23274999997
EBITDA,GDL,Región 3,110424.79164000002
EBITDA,GDL,Regiones,494889.88898000016
Agua Potable,TOTAL,GDL,-1102.23301
Agua Potable,TOTAL,IRA,-56.922
Agua Potable,TOTAL,REGIÓN 1,-1959.3925900000002
Agua Potable,TOTAL,REGIÓN 2,-2878.912629999999
Agua Potable,TOTAL,Regiones,-11035.646639999999
Agua Potable,TOTAL,Región 1,-3918.7851800000003
Agua Potable,TOTAL,Región 2,-5757.825259999999
Agua Potable,TOTAL,Región 3,-1359.0362
Arrendamientos,TOTAL,GDL,-139.491
Arrendamientos,TOTAL,IRA,-447.3505383460029
Arrendamientos,TOTAL,REGIÓN 1,-529.6069699999999
Arrendamientos,TOTAL,REGIÓN 2,7984.01194
Arrendamientos,TOTAL,Regiones,21773.979620000002
Arrendamientos,TOTAL,Región 1,-1059.21394
Arrendamientos,TOTAL,Región 2,15968.02388
Arrendamientos,TOTAL,Región 3,6865.16968
Arrendamientos (Costo),TOTAL,GDL,-20188.981430000003
Arrendamientos (Costo),TOTAL,IRA,-17489.62618999999
Arrendamientos (Costo),TOTAL,REGIÓN 1,-1827.8816799999959
Arrendamientos (Costo),TOTAL,REGIÓN 2,-3593.0860000000025
Arrendamientos (Costo),TOTAL,Regiones,-21179.963660000005
Arrendamientos (Costo),TOTAL,Región 1,-3655.7633599999917
Arrendamientos (Costo),TOTAL,Región 2,-7186.172000000005
Arrendamientos (Costo),TOTAL,Región 3,-10338.028300000004
Carga social,TOTAL,GDL,-2870.4055000000003
Carga social,TOTAL,IRA,-4169.28601
Carga social,TOTAL,REGIÓN 1,-4825.78873
Carga social,TOTAL,REGIÓN 2,-6403.90615
Carga social,TOTAL,Regiones,-34134.17319999999
Carga social,TOTAL,Región 1,-9651.57746
Carga social,TOTAL,Región 2,-12807.8123
Carga social,TOTAL,Región 3,-11674.78344
Carga social (Costo),TOTAL,GDL,-10627.385170000001
Carga social (Costo),TOTAL,IRA,-23025.6614
Carga social (Costo),TOTAL,REGIÓN 1,-21745.789960000002
Carga social (Costo),TOTAL,REGIÓN 2,-29895.382820000006
Carga social (Costo),TOTAL,Regiones,-135466.21606
Carga social (Costo),TOTAL,Región 1,-43491.579920000004
Carga social (Costo),TOTAL,Región 2,-59790.76564000001
Carga social (Costo),TOTAL,Región 3,-32183.870500000005
Comisiones por Servicios Bancarios,TOTAL,GDL,-802.1646010890703
Comisiones por Servicios Bancarios,TOTAL,IRA,-3090.309932749454
Comisiones por Servicios Bancarios,TOTAL,REGIÓN 1,-1321.84545
Comisiones por Servicios Bancarios,TOTAL,REGIÓN 2,-4347.260849999999
Comisiones por Servicios Bancarios,TOTAL,Regiones,-20255.196959999997
Comisiones por Servicios Bancarios,TOTAL,Región 1,-2643.6909
Comisiones por Servicios Bancarios,TOTAL,Región 2,-8694.521699999998
Comisiones por Servicios Bancarios,TOTAL,Región 3,-8916.98436
Concierges,TOTAL,GDL,-14874.610180000001
Concierges,TOTAL,IRA,0.0
Concierges,TOTAL,REGIÓN 1,-40527.031259999996
Concierges,TOTAL,REGIÓN 2,-5853.85634
Concierges,TOTAL,Regiones,-94555.3381
Concierges,TOTAL,Región 1,-81054.06251999999
Concierges,TOTAL,Región 2,-11707.71268
Concierges,TOTAL,Región 3,-1793.5629000000004
Concierges (Gasto),TOTAL,GDL,-21872.30429
Concierges (Gasto),TOTAL,IRA,-20.75536
Concierges (Gasto),TOTAL,REGIÓN 1,-64776.38107
Concierges (Gasto),TOTAL,REGIÓN 2,-7805.25107
Concierges (Gasto),TOTAL,Regiones,-147373.51846
Concierges (Gasto),TOTAL,Región 1,-129552.76213999999
Concierges (Gasto),TOTAL,Región 2,-15610.50214
Concierges (Gasto),TOTAL,Región 3,-2210.2541800000004
Consultorias,TOTAL,GDL,-18.0
Consultorias,TOTAL,IRA,47.855149999999995
Consultorias,TOTAL,REGIÓN 1,-1193.77437
Consultorias,TOTAL,REGIÓN 2,-604.28064
Consultorias,TOTAL,Regiones,-4720.12076
Consultorias,TOTAL,Región 1,-2387.54874
Consultorias,TOTAL,Región 2,-1208.56128
Consultorias,TOTAL,Región 3,-1124.01074
Consultorias Sistemas,TOTAL,GDL,0.0
Consultorias Sistemas,TOTAL,IRA,0.0
Consultorias Sistemas,TOTAL,REGIÓN 1,-9.099680000000001
Consultorias Sistemas,TOTAL,REGIÓN 2,0.0
Consultorias Sistemas,TOTAL,Regiones,-18.199360000000002
Consultorias Sistemas,TOTAL,Región 1,-18.199360000000002
Consultorias Sistemas,TOTAL,Región 2,0.0
Consultorias Sistemas,TOTAL,Región 3,0.0
Consumos,TOTAL,GDL,-9578.099956295986
Consumos,TOTAL,IRA,-17607.188113810338
Consumos,TOTAL,REGIÓN 1,-8480.61489
Consumos,TOTAL,REGIÓN 2,-13889.17971
Consumos,TOTAL,Regiones,-62295.76826
Consumos,TOTAL,Región 1,-16961.22978
Consumos,TOTAL,Región 2,-27778.35942
Consumos,TOTAL,Región 3,-17556.179060000002
Costo de Honorarios por Servicios Médicos y Auxiliares,TOTAL,GDL,-15772.46571
Costo de Honorarios por Servicios Médicos y Auxiliares,TOTAL,IRA,-44938.17031
Costo de Honorarios por Servicios Médicos y Auxiliares,TOTAL,REGIÓN 1,-23249.52981
Costo de Honorarios por Servicios Médicos y Auxiliares,TOTAL,REGIÓN 2,-63117.17569999999
Costo de Honorarios por Servicios Médicos y Auxiliares,TOTAL,Regiones,-240867.01384000003
Costo de Honorarios por Servicios Médicos y Auxiliares,TOTAL,Región 1,-46499.05962
Costo de Honorarios por Servicios Médicos y Auxiliares,TOTAL,Región 2,-126234.3514
Costo de Honorarios por Servicios Médicos y Auxiliares,TOTAL,Región 3,-68133.60282
Costo de Materiales,TOTAL,GDL,-7521.55758
Costo de Materiales,TOTAL,IRA,-9524.98914
Costo de Materiales,TOTAL,REGIÓN 1,-29279.01463
Costo de Materiales,TOTAL,REGIÓN 2,-63227.151230000105
Costo de Materiales,TOTAL,Regiones,-233231.17626000024
Costo de Materiales,TOTAL,Región 1,-58558.02926
Costo de Materiales,TOTAL,Región 2,-126454.30246000021
Costo de Materiales,TOTAL,Región 3,-48218.84454
Costo de Medicamentos,TOTAL,GDL,-44322.44813
Costo de Medicamentos,TOTAL,IRA,-143442.61768
Costo de Medicamentos,TOTAL,REGIÓN 1,-54500.11098
Costo de Medicamentos,TOTAL,REGIÓN 2,-96726.85896999994
Costo de Medicamentos,TOTAL,Regiones,-376260.6694999999
Costo de Medicamentos,TOTAL,Región 1,-109000.22196
Costo de Medicamentos,TOTAL,Región 2,-193453.7179399999
Costo de Medicamentos,TOTAL,Región 3,-73806.7296
Costo de Venta de Inmuebles,TOTAL,GDL,0.0
Costo de Venta de Inmuebles,TOTAL,IRA,0.0
Costo de Venta de Inmuebles,TOTAL,REGIÓN 1,0.0
Costo de Venta de Inmuebles,TOTAL,REGIÓN 2,0.0
Costo de Venta de Inmuebles,TOTAL,Regiones,0.0
Costo de Venta de Inmuebles,TOTAL,Región 1,0.0
Costo de Venta de Inmuebles,TOTAL,Región 2,0.0
Costo de Venta de Inmuebles,TOTAL,Región 3,0.0
Costo de personal,TOTAL,GDL,-123392.58018752432
Costo de personal,TOTAL,IRA,-253135.00995739235
Costo de personal,TOTAL,REGIÓN 1,-129365.04436999999
Costo de personal,TOTAL,REGIÓN 2,-180048.80103
Costo de personal,TOTAL,Regiones,-801878.94298
Costo de personal,TOTAL,Región 1,-258730.08873999998
Costo de personal,TOTAL,Región 2,-360097.60206
Costo de personal,TOTAL,Región 3,-183051.25217999998
Costo de servicios hospitalarios,TOTAL,GDL,-289418.3493535229
Costo de servicios hospitalarios,TOTAL,IRA,-626085.8197369386
Costo de servicios hospitalarios,TOTAL,REGIÓN 1,-313909.11298
Costo de servicios hospitalarios,TOTAL,REGIÓN 2,-507933.98435000004
Costo de servicios hospitalarios,TOTAL,Regiones,-2042606.0998400003
Costo de servicios hospitalarios,TOTAL,Región 1,-533146.0922600001
Costo de servicios hospitalarios,TOTAL,Región 2,-895533.9745600002
Costo de servicios hospitalarios,TOTAL,Región 3,-360270.49064
Desarrollo Organizacional,TOTAL,GDL,-1341.607071235988
Desarrollo Organizacional,TOTAL,IRA,-2086.834901541221
Desarrollo Organizacional,TOTAL,REGIÓN 1,-927.5003300000001
